IsBadBuy,RefId
0.06910980194807052,73207
0.05474390089511871,73208
0.1333041697740555,73209
0.13135587126016618,73210
0.14147749543190002,73211
0.03518381416797638,73212
0.05871812775731087,73213
0.07431085109710693,73214
0.14823096096515656,73215
0.0690931461751461,73216
0.11761278212070465,73217
0.07171154841780662,73218
0.1205622285604477,73219
0.11277433782815934,73220
0.14877819120883942,73221
0.11562836170196533,73222
0.03157312124967575,73223
0.046588817983865737,73224
0.10801176577806473,73225
0.04237033948302269,73226
0.07415943071246148,73227
0.08696498125791549,73228
0.05592555999755859,73229
0.037255797535181046,73230
0.07679251581430435,73231
0.9528205871582032,73232
0.9333558559417725,73233
0.0943093627691269,73234
0.03876840583980083,73235
0.058255511522293094,73236
0.06455187499523163,73237
0.030330052226781846,73238
0.05049220696091652,73239
0.07510023787617684,73240
0.0288702305406332,73241
0.04178752526640892,73242
0.8013550162315368,73243
0.02083813101053238,73244
0.06238362044095993,73245
0.9126265048980713,73246
0.08688165545463562,73247
0.03219793476164341,73248
0.02480093352496624,73249
0.049467476457357405,73250
0.04890061691403389,73251
0.05324094742536545,73252
0.03125365488231182,73253
0.07025772109627723,73254
0.024841484241187574,73255
0.08086956739425659,73256
0.051193775981664656,73257
0.12545691430568695,73258
0.10183471888303756,73259
0.11023560315370559,73260
0.8311861276626586,73261
0.06387398913502693,73262
0.09160591065883636,73263
0.12215055674314498,73264
0.08522718101739883,73265
0.023496846854686736,73266
0.01284656710922718,73267
0.03413996435701847,73268
0.03259664587676525,73269
0.0480612002313137,73270
0.013904573768377304,73271
0.8852222919464111,73272
0.05794280767440796,73273
0.08210976868867874,73274
0.8077624201774597,73275
0.022954634949564935,73276
0.024526140466332436,73277
0.025566300749778746,73278
0.07472829520702362,73279
0.0443925254046917,73280
0.04776631817221642,73281
0.16272705793380737,73282
0.05390824377536774,73283
0.2231478214263916,73284
0.11499790251255035,73285
0.8639198184013367,73286
0.1302216351032257,73287
0.05806127861142159,73288
0.04805839285254478,73289
0.1308981016278267,73290
0.1912391722202301,73291
0.031779393926262854,73292
0.11599219888448715,73293
0.09940093159675598,73294
0.9298458337783814,73295
0.13942079544067382,73296
0.24910569489002227,73297
0.04889525324106216,73298
0.14893122464418412,73299
0.024745986238121985,73300
0.049867121130228044,73301
0.025886154547333718,73302
0.06890483647584915,73303
0.030109610036015512,73304
0.8545784115791321,73305
0.8918486714363099,73306
0.03235121853649616,73307
0.10738580673933029,73308
0.08870264664292335,73309
0.14439847469329833,73310
0.10526565313339234,73311
0.18073490560054778,73312
0.053952259570360185,73313
0.060697825998067854,73314
0.09180374145507812,73315
0.8715200185775757,73316
0.03482917733490467,73317
0.05869704708456993,73318
0.0652240827679634,73319
0.05683720633387566,73320
0.05627955421805382,73321
0.08223111629486084,73322
0.052332619577646254,73323
0.9067150592803955,73324
0.9180111646652221,73325
0.9067082047462464,73326
0.08494186401367188,73327
0.04225176014006138,73328
0.04118457995355129,73329
0.07369424402713776,73330
0.04626967459917068,73331
0.035852786526083945,73332
0.1617405891418457,73333
0.06857691630721093,73334
0.03816937506198883,73335
0.2043774038553238,73336
0.029455268010497093,73337
0.02081048786640167,73338
0.9025393486022949,73339
0.7372420430183411,73340
0.1084742620587349,73341
0.19282930791378022,73342
0.053172049671411516,73343
0.016968055814504623,73344
0.09920109361410141,73345
0.10084584951400757,73346
0.04969954192638397,73347
0.22482728064060212,73348
0.8966347932815552,73349
0.0425625205039978,73350
0.06664004698395729,73351
0.031110467761754988,73352
0.8921215653419494,73353
0.030349231511354446,73354
0.05634057074785233,73355
0.08198200911283493,73356
0.13868618458509446,73357
0.060514334589242935,73358
0.03126183375716209,73359
0.16624265015125275,73360
0.08577982187271119,73361
0.0491728775203228,73362
0.049248939752578734,73363
0.04747499153017998,73364
0.1775844782590866,73365
0.032861039787530896,73366
0.04843558445572853,73367
0.1824476510286331,73368
0.05124853700399399,73369
0.0289277333766222,73370
0.0360152430832386,73371
0.02376409396529198,73372
0.05080258697271347,73373
0.8668651461601258,73374
0.10474561601877212,73375
0.18866172730922698,73376
0.17527250647544862,73377
0.05225203558802605,73378
0.1195989802479744,73379
0.0655030518770218,73380
0.09004720151424409,73381
0.04072697386145592,73382
0.05235389769077301,73383
0.051953426003456114,73384
0.20645160377025604,73385
0.054245544224977495,73386
0.02638963982462883,73387
0.045202907919883725,73388
0.05943730548024177,73389
0.04558646231889725,73390
0.017654779367148876,73391
0.0834885448217392,73392
0.03460681959986687,73393
0.11403903961181641,73394
0.03281312771141529,73395
0.19788132905960082,73396
0.0475649394094944,73397
0.060412517935037616,73398
0.06544113978743553,73399
0.2045668989419937,73400
0.032217010855674744,73401
0.0742870882153511,73402
0.0713145337998867,73403
0.15875045359134674,73404
0.13199050575494767,73405
0.03136594966053963,73406
0.9222109198570252,73407
0.035998421162366866,73408
0.07236740663647652,73409
0.03805802837014198,73410
0.04849385470151901,73411
0.0584400825202465,73412
0.0389329332858324,73413
0.9088189959526062,73414
0.031076323613524436,73415
0.04619880616664886,73416
0.9072939395904541,73417
0.9132827877998352,73418
0.9680805087089539,73419
0.01592628490179777,73420
0.11153558641672134,73421
0.9571749210357666,73422
0.04508075937628746,73423
0.9486995220184327,73424
0.08009569346904755,73425
0.07005209177732467,73426
0.01905194129794836,73427
0.02839323878288269,73428
0.08683458268642426,73429
0.04905931428074837,73430
0.0783848986029625,73431
0.03563382178544998,73432
0.0870462715625763,73433
0.08156587481498719,73434
0.040203611552715304,73435
0.06693025678396225,73436
0.05191309526562691,73437
0.045814134925603864,73438
0.04142168313264847,73439
0.9427087187767029,73440
0.13896797597408295,73441
0.05458514541387558,73442
0.06976428180932999,73443
0.05298874974250793,73444
0.09949783980846405,73445
0.10647188425064087,73446
0.07116067335009575,73447
0.04118028730154037,73448
0.05285555496811867,73449
0.05222588777542114,73450
0.08373866826295853,73451
0.088660129904747,73452
0.11079273968935013,73453
0.08869732320308685,73454
0.04058637246489525,73455
0.09784790575504303,73456
0.057687411457300185,73457
0.8408944725990295,73458
0.08475993871688843,73459
0.15115104019641876,73460
0.8905126452445984,73461
0.09570926129817962,73462
0.045163615792989734,73463
0.1830983966588974,73464
0.03998328670859337,73465
0.09455813616514205,73466
0.8793983221054077,73467
0.03993529453873634,73468
0.059317825734615325,73469
0.08125828206539154,73470
0.08851525783538819,73471
0.06637058481574058,73472
0.13951968103647233,73473
0.03890850767493248,73474
0.06677626222372054,73475
0.07365375682711602,73476
0.8866705894470215,73477
0.09091606885194778,73478
0.14728615880012513,73479
0.9118178367614747,73480
0.11733387112617492,73481
0.07793671041727065,73482
0.11764205396175384,73483
0.05737840682268143,73484
0.071870818734169,73485
0.915598452091217,73486
0.0385789230465889,73487
0.03500466495752334,73488
0.04841487854719162,73489
0.04448971524834633,73490
0.900933814048767,73491
0.053821838647127154,73492
0.8741068601608276,73493
0.09174462258815766,73494
0.043887441605329515,73495
0.06683167219161987,73496
0.048599157482385635,73497
0.9114288926124573,73498
0.04508377388119698,73499
0.06071955934166908,73500
0.0854398638010025,73501
0.07081793248653412,73502
0.08796073198318481,73503
0.0793837383389473,73504
0.13975346982479095,73505
0.07052492499351501,73506
0.8578904271125793,73507
0.02893473319709301,73508
0.13593458831310273,73509
0.10258557200431824,73510
0.027596787363290787,73511
0.04997575879096985,73512
0.07820037975907326,73513
0.05317302942276001,73514
0.05099497362971306,73515
0.04545876495540142,73516
0.04051065072417259,73517
0.10871117115020752,73518
0.05536068379878998,73519
0.8810487866401673,73520
0.08355041742324829,73521
0.13681277334690095,73522
0.03798548877239227,73523
0.9082118511199951,73524
0.09482954815030098,73525
0.06444615721702576,73526
0.049479153007268906,73527
0.06990182623267174,73528
0.05773652642965317,73529
0.04921484366059303,73530
0.09371299296617508,73531
0.10526291131973267,73532
0.07382591217756271,73533
0.025877419859170914,73534
0.07393494993448257,73535
0.05333330407738686,73536
0.8968867778778076,73537
0.05494104474782944,73538
0.12010225504636765,73539
0.0765050396323204,73540
0.09651032090187073,73541
0.1114708885550499,73542
0.04598222970962525,73543
0.1085712507367134,73544
0.060698521137237546,73545
0.04370989799499512,73546
0.04784107506275177,73547
0.08340779095888137,73548
0.8560867667198181,73549
0.8555654406547546,73550
0.0682734414935112,73551
0.20668354034423828,73552
0.08715869635343551,73553
0.10954795628786088,73554
0.03993800207972527,73555
0.08329603523015976,73556
0.042085181921720505,73557
0.04481513723731041,73558
0.05406629666686058,73559
0.9120840787887573,73560
0.08832771927118302,73561
0.07411468625068665,73562
0.043389101326465604,73563
0.12789694219827652,73564
0.07034661769866943,73565
0.9347073435783386,73566
0.924746298789978,73567
0.11494089961051941,73568
0.059625445306301116,73569
0.07275775894522667,73570
0.046212226152420044,73571
0.054863272607326506,73572
0.06243042722344398,73573
0.04169448688626289,73574
0.05129309892654419,73575
0.06374461129307747,73576
0.10716782212257385,73577
0.03927874565124512,73578
0.10740018486976624,73579
0.062005449831485746,73580
0.9202314138412475,73581
0.0787620186805725,73582
0.10009590238332748,73583
0.16516396403312683,73584
0.12888128757476808,73585
0.05701251104474068,73586
0.9459782719612122,73587
0.13832916617393493,73588
0.18086040019989014,73589
0.13032446503639222,73590
0.14851009249687194,73591
0.039622329920530316,73592
0.08978042304515839,73593
0.07538300305604935,73594
0.08614321947097778,73595
0.9371354103088378,73596
0.26070157885551454,73597
0.06675035879015923,73598
0.1053531065583229,73599
0.0829428032040596,73600
0.09101168140769005,73601
0.03154947943985462,73602
0.03590187057852745,73603
0.10385825783014298,73604
0.16899658739566803,73605
0.06255564764142037,73606
0.16705991327762604,73607
0.16582240760326386,73608
0.21803223192691804,73609
0.11430833488702774,73610
0.24743818640708923,73611
0.9511498808860779,73612
0.021321839466691018,73613
0.19897897839546203,73614
0.3271601438522339,73615
0.0988595351576805,73616
0.1737062305212021,73617
0.13744988590478896,73618
0.14610624611377715,73619
0.09633440673351287,73620
0.07730729132890701,73621
0.06627100184559823,73622
0.3169965982437134,73623
0.26015317142009736,73624
0.19136270582675935,73625
0.11687022745609284,73626
0.0556975319981575,73627
0.08383856266736985,73628
0.07374506592750549,73629
0.12386716604232788,73630
0.30962255597114563,73631
0.18696749657392503,73632
0.40789723992347715,73633
0.12158826291561127,73634
0.11834582313895226,73635
0.21408714950084687,73636
0.1573477566242218,73637
0.019146459735929967,73638
0.08779010623693466,73639
0.07250031232833862,73640
0.013523337710648776,73641
0.029801639169454573,73642
0.12345846593379975,73643
0.22066424787044525,73644
0.13078117966651917,73645
0.9502791047096253,73646
0.047670227289199826,73647
0.17425647377967834,73648
0.9338215470314026,73649
0.9170255541801453,73650
0.1342214599251747,73651
0.8723941445350647,73652
0.9153340697288513,73653
0.9140443325042724,73654
0.9263362288475037,73655
0.9443938970565796,73656
0.9307355642318725,73657
0.9255799055099487,73658
0.9101025223731994,73659
0.9158160328865051,73660
0.8871926188468933,73661
0.9003276705741883,73662
0.9035298824310303,73663
0.9589379787445068,73664
0.9016193389892578,73665
0.24486244916915895,73666
0.06303553134202958,73667
0.09148458689451218,73668
0.36379557847976685,73669
0.08483432531356812,73670
0.15259043574333192,73671
0.08591137826442719,73672
0.20901376903057098,73673
0.12490415573120117,73674
0.18581376373767852,73675
0.09488320499658584,73676
0.06845398396253585,73677
0.2127663403749466,73678
0.13058981597423552,73679
0.11182702481746673,73680
0.38715009689331054,73681
0.19596363008022308,73682
0.04983530342578888,73683
0.03175913691520691,73684
0.10671623200178146,73685
0.19259049892425537,73686
0.09540846943855286,73687
0.12181106209754944,73688
0.07287387102842331,73689
0.11417663097381592,73690
0.05123298615217209,73691
0.09730788767337799,73692
0.027529360726475716,73693
0.11473902761936187,73694
0.11246389895677567,73695
0.12698298543691636,73696
0.12556906342506408,73697
0.10914536565542221,73698
0.086458670347929,73699
0.28517902493476865,73700
0.11365562379360199,73701
0.014786312356591225,73702
0.20985170900821687,73703
0.17327243685722352,73704
0.08903106600046158,73705
0.1486192986369133,73706
0.19418018758296968,73707
0.1313376635313034,73708
0.08744671195745468,73709
0.08547014147043228,73710
0.09374621212482452,73711
0.1966180682182312,73712
0.09521857053041458,73713
0.07936459183692932,73714
0.12224689871072769,73715
0.22043877840042114,73716
0.15860091596841813,73717
0.11134590059518815,73718
0.04489421844482422,73719
0.06631116271018982,73720
0.09754211753606797,73721
0.9624775052070618,73722
0.09168034791946411,73723
0.09782861471176148,73724
0.16247337460517883,73725
0.10122395157814026,73726
0.08005942702293396,73727
0.19915024936199188,73728
0.09281917661428452,73729
0.1726907253265381,73730
0.18669914305210114,73731
0.22554255425930023,73732
0.1313309282064438,73733
0.07595916315913201,73734
0.035238036140799525,73735
0.08980518281459808,73736
0.10877159833908082,73737
0.2373661458492279,73738
0.017361896485090254,73739
0.14095708578824998,73740
0.09888320416212082,73741
0.1422518879175186,73742
0.16003283560276033,73743
0.9499902606010437,73744
0.01809574570506811,73745
0.014977716282010079,73746
0.2864199846982956,73747
0.09100255072116852,73748
0.12888757437467574,73749
0.06600047871470452,73750
0.2095375031232834,73751
0.9568357944488526,73752
0.08000133633613586,73753
0.14785033464431763,73754
0.17427622973918916,73755
0.05039864033460617,73756
0.08424213305115699,73757
0.060266970098018645,73758
0.10127814710140229,73759
0.9237005472183227,73760
0.038535240665078165,73761
0.11399977505207062,73762
0.3771072804927826,73763
0.08537771701812744,73764
0.05022106319665909,73765
0.06546869277954101,73766
0.9438465595245361,73767
0.15062813758850097,73768
0.1334121987223625,73769
0.2550612956285477,73770
0.1961156815290451,73771
0.02006766013801098,73772
0.024824042245745657,73773
0.1165455311536789,73774
0.04617277234792709,73775
0.12238831520080566,73776
0.16769599616527558,73777
0.08935358822345733,73778
0.1065138816833496,73779
0.03762689344584942,73780
0.22629832923412324,73781
0.1708378165960312,73782
0.1161952942609787,73783
0.11876449137926101,73784
0.07775506228208542,73785
0.10449407100677491,73786
0.317422217130661,73787
0.060257890820503236,73788
0.02347094230353832,73789
0.0660205565392971,73790
0.08631528466939926,73791
0.24747824668884277,73792
0.08398086503148079,73793
0.13055150359869003,73794
0.04767072796821594,73795
0.10420126914978027,73796
0.0675632782280445,73797
0.08937760144472122,73798
0.1174829974770546,73799
0.06983975023031234,73800
0.12836509197950363,73801
0.0582490511238575,73802
0.11047873049974441,73803
0.03595494255423546,73804
0.07167160287499427,73805
0.2942870378494263,73806
0.07951593548059463,73807
0.12473889291286469,73808
0.15996558368206024,73809
0.07489018738269806,73810
0.03735479563474655,73811
0.07248764783143997,73812
0.040896957740187645,73813
0.01921721249818802,73814
0.0462062731385231,73815
0.9392710089683532,73816
0.04884813204407692,73817
0.06682853177189826,73818
0.9496986389160156,73819
0.21372532546520234,73820
0.3204588174819946,73821
0.06209617108106613,73822
0.06685173064470291,73823
0.09406046271324157,73824
0.06540153324604034,73825
0.11739542931318284,73826
0.3525098979473114,73827
0.05217691510915756,73828
0.043520334362983706,73829
0.1389564961194992,73830
0.08084524273872376,73831
0.05147872641682625,73832
0.1558369964361191,73833
0.8338811039924622,73834
0.08231031000614167,73835
0.043716417998075484,73836
0.055679599195718764,73837
0.030091852694749833,73838
0.10910225957632065,73839
0.18700288534164428,73840
0.05151554346084595,73841
0.05070817098021507,73842
0.07609828859567642,73843
0.06417569741606713,73844
0.04928697794675827,73845
0.06500350087881088,73846
0.07109512239694596,73847
0.9571124672889709,73848
0.2409852385520935,73849
0.9495095610618591,73850
0.10640011727809906,73851
0.10414576679468154,73852
0.23878407180309297,73853
0.11950424313545227,73854
0.08847342878580093,73855
0.06902966275811195,73856
0.18577973246574403,73857
0.08412043750286102,73858
0.1080703005194664,73859
0.06416324004530907,73860
0.03983846195042133,73861
0.13352202028036117,73862
0.11650359779596328,73863
0.046402294933795926,73864
0.15272135734558107,73865
0.2007624864578247,73866
0.041389206796884535,73867
0.04523742869496346,73868
0.1075689896941185,73869
0.12045105248689651,73870
0.06416455432772636,73871
0.06737461313605309,73872
0.08882499188184738,73873
0.07889168858528137,73874
0.07973116785287857,73875
0.11294093132019042,73876
0.1229398638010025,73877
0.13919973969459534,73878
0.027622344344854353,73879
0.2126497745513916,73880
0.12103435397148132,73881
0.1351485013961792,73882
0.11204836219549179,73883
0.09554413408041,73884
0.1527130663394928,73885
0.09382364153862,73886
0.4391191899776459,73887
0.09991523176431656,73888
0.03472038358449936,73889
0.08364061862230301,73890
0.08745813518762588,73891
0.05899741426110268,73892
0.0584277831017971,73893
0.19554398357868194,73894
0.06065748855471611,73895
0.06697759702801705,73896
0.040746782720088956,73897
0.0858815222978592,73898
0.11890120804309845,73899
0.10067721754312516,73900
0.13488692790269852,73901
0.051848454773426055,73902
0.10431945025920868,73903
0.07430301308631897,73904
0.9483853220939636,73905
0.09273023903369904,73906
0.1953190326690674,73907
0.03199632987380028,73908
0.15324647128582,73909
0.23787636756896974,73910
0.03322773948311806,73911
0.09933296144008637,73912
0.05890889689326286,73913
0.9607163548469544,73914
0.1717432513833046,73915
0.12467828840017318,73916
0.043440694361925124,73917
0.08178873211145402,73918
0.11323912143707275,73919
0.9701488614082336,73920
0.9697136044502258,73921
0.07291411459445954,73922
0.9571033358573914,73923
0.15805180072784425,73924
0.1014284148812294,73925
0.13459920585155488,73926
0.09577684253454208,73927
0.10376541316509247,73928
0.12855471670627594,73929
0.2008101910352707,73930
0.07958313673734665,73931
0.10659455060958863,73932
0.16922132670879364,73933
0.09912453442811966,73934
0.2781102150678635,73935
0.13002198934555054,73936
0.11786053627729416,73937
0.11764755845069885,73938
0.1833742678165436,73939
0.08195392787456512,73940
0.09424034357070923,73941
0.0730575017631054,73942
0.0715583510696888,73943
0.2249054104089737,73944
0.10975256115198136,73945
0.24234209656715394,73946
0.05357383489608765,73947
0.23859985470771788,73948
0.2271714597940445,73949
0.0676534578204155,73950
0.03951762542128563,73951
0.06812820509076119,73952
0.24880048930644988,73953
0.028607621043920516,73954
0.9399499773979187,73955
0.10792452841997147,73956
0.10171787291765214,73957
0.10218644589185714,73958
0.13989153802394866,73959
0.19257859587669374,73960
0.06659283190965652,73961
0.06890854686498642,73962
0.13600139021873475,73963
0.19958428740501405,73964
0.05497449561953545,73965
0.05238775387406349,73966
0.04613189399242401,73967
0.11341658383607864,73968
0.2846280813217163,73969
0.0617544025182724,73970
0.10797355324029922,73971
0.10657133460044861,73972
0.053424395620822906,73973
0.1506071835756302,73974
0.06438648849725723,73975
0.02694104239344597,73976
0.16836413443088533,73977
0.046041063219308856,73978
0.1914551854133606,73979
0.032902070134878156,73980
0.07341859042644501,73981
0.0782605454325676,73982
0.06361211240291595,73983
0.051628156751394275,73984
0.03086914271116257,73985
0.03942117318511009,73986
0.07267250418663025,73987
0.04459402486681938,73988
0.8259775400161743,73989
0.13373157382011414,73990
0.05805973187088966,73991
0.023378205299377442,73992
0.03910146690905094,73993
0.04227131865918636,73994
0.043676400929689406,73995
0.04014575444161892,73996
0.03578960746526718,73997
0.05355127528309822,73998
0.14631318300962448,73999
0.06280156821012498,74000
0.035941369086503985,74001
0.823539674282074,74002
0.029574186727404594,74003
0.05182865858078003,74004
0.03697471618652344,74005
0.0709089383482933,74006
0.06995501294732094,74007
0.05647782683372497,74008
0.025743382796645165,74009
0.8898496150970459,74010
0.20011140406131744,74011
0.17060686498880387,74012
0.045559021085500716,74013
0.13980331718921662,74014
0.07017088308930397,74015
0.1677664637565613,74016
0.7709601998329163,74017
0.11739614605903625,74018
0.11294161975383758,74019
0.06307570487260819,74020
0.025080621615052222,74021
0.02967511899769306,74022
0.03446676731109619,74023
0.09891716688871384,74024
0.11418799757957458,74025
0.044308415800333026,74026
0.07984295338392258,74027
0.12109809070825577,74028
0.04884184077382088,74029
0.050076203793287276,74030
0.2643852710723877,74031
0.03651693500578403,74032
0.08107510134577751,74033
0.15500448197126387,74034
0.017664830572903155,74035
0.03566140718758106,74036
0.805106008052826,74037
0.06604608669877052,74038
0.040585432574152945,74039
0.06668203324079514,74040
0.11910041123628616,74041
0.11408714950084686,74042
0.11769619584083557,74043
0.22663950324058532,74044
0.0573776975274086,74045
0.050680017471313475,74046
0.02054917812347412,74047
0.06936517581343651,74048
0.055341343581676486,74049
0.06339866891503335,74050
0.1391369014978409,74051
0.11240356415510178,74052
0.14598545879125596,74053
0.04308986216783524,74054
0.18158019483089446,74055
0.020593004673719405,74056
0.053185608237981796,74057
0.02058957777917385,74058
0.043696039170026776,74059
0.14790825247764589,74060
0.10669554769992828,74061
0.07930391877889634,74062
0.8345346927642823,74063
0.05646063908934593,74064
0.0367868646979332,74065
0.08771974295377731,74066
0.06064554899930954,74067
0.04247375205159187,74068
0.10884418487548828,74069
0.07921053469181061,74070
0.03535966686904431,74071
0.031469589844346044,74072
0.040330635756254195,74073
0.048373079299926756,74074
0.12850457578897476,74075
0.04597872793674469,74076
0.09342266023159027,74077
0.10292058587074279,74078
0.018013656325638294,74079
0.04751203432679176,74080
0.036224179714918134,74081
0.033482438698410985,74082
0.02590717189013958,74083
0.021625957638025283,74084
0.05765804946422577,74085
0.024178222566843034,74086
0.017247364576905965,74087
0.060571780800819396,74088
0.05158389285206795,74089
0.041633878648281095,74090
0.04286227598786354,74091
0.03515806905925274,74092
0.041476839780807497,74093
0.02465738169848919,74094
0.03407964780926705,74095
0.891456401348114,74096
0.09938864260911942,74097
0.10678317844867706,74098
0.03687266521155834,74099
0.04032218083739281,74100
0.03436901308596134,74101
0.09953408241271973,74102
0.1379123330116272,74103
0.03672579005360603,74104
0.05104408264160156,74105
0.054086370021104814,74106
0.2000748634338379,74107
0.10534021854400635,74108
0.11972442418336868,74109
0.14465829133987426,74110
0.02626444920897484,74111
0.021868755295872688,74112
0.09967780262231826,74113
0.02985583133995533,74114
0.04594453237950802,74115
0.9143326640129089,74116
0.15472663640975953,74117
0.28400351405143737,74118
0.11918965876102447,74119
0.09183456003665924,74120
0.03868510723114014,74121
0.07638959586620331,74122
0.8773544907569886,74123
0.08252510353922844,74124
0.037571845948696135,74125
0.01773346196860075,74126
0.03763764277100563,74127
0.022505629062652587,74128
0.06917345151305199,74129
0.03654495067894459,74130
0.7128404974937439,74131
0.015877885185182093,74132
0.033143055811524394,74133
0.022373386099934577,74134
0.10901600271463394,74135
0.03737879768013954,74136
0.0655013732612133,74137
0.1091539055109024,74138
0.0429854478687048,74139
0.13610050678253174,74140
0.04446907788515091,74141
0.020507825165987016,74142
0.05029945150017738,74143
0.0567608654499054,74144
0.8093840599060058,74145
0.030727284774184228,74146
0.0946508675813675,74147
0.09265068471431732,74148
0.04216426312923431,74149
0.01928882822394371,74150
0.13275132328271866,74151
0.04986041858792305,74152
0.03662275411188602,74153
0.11501975655555725,74154
0.04883058965206146,74155
0.9060739755630494,74156
0.12066519111394883,74157
0.1357785314321518,74158
0.022141098976135254,74159
0.8593451142311096,74160
0.1360294535756111,74161
0.12919993698596954,74162
0.253045517206192,74163
0.02942208983004093,74164
0.052590486407279965,74165
0.06479637771844864,74166
0.06326212584972382,74167
0.8909565925598144,74168
0.053901420533657075,74169
0.05145698487758636,74170
0.8512500405311585,74171
0.035757793486118315,74172
0.0824959248304367,74173
0.21563177108764647,74174
0.062224119901657104,74175
0.053865660727024076,74176
0.17631529718637468,74177
0.13236829191446303,74178
0.8920802593231201,74179
